BNA0380;EEW Energy from Waste Gro�r�schen GmbH;EEW Gro�r�schen;1983;Gro�r�schen;;Brandenburg;;01.12.07;in Betrieb;Abfall;Abfall, biologisch abbaubarer Anteil von Abf�llen aus Haushalten und Industrie;;Abfall;Nein;Ja;23,3;110 kV Schaltanlage;110;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1318;Theolia Naturenergien GmbH;Windpark Gro�vargula;99958;Gro�vargula;;Th�ringen;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;12;UW Gr�fentonna;110;TEN Th�ringer Energienetze GmbH
BNA1366;;;4720;Gro�weitzschen;Heiterer Blick;Sachsen;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;10,8;;;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1481;PROKON Regenerative Energien eG;WP Sembten;3172;Guben;;Brandenburg;;2002;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;12;UW Guben;MS;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1146;Windfarm Idesheim GmbH & Co. KG;Windpark Schenkend�bern;3172;Gubin / Schenkend�bern;;Brandenburg;Schenkend�bern;2009;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;12;UW Gubin;20;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1686;;Gro� Welle;16866;Gumtow;Flurst�ck 184, Flur 1;Brandenburg;;2010;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12;;;
BNA1822;HelveticWind Deutschland GmbH;HW Windpark Gro� Welle;16866;Gumtow;;Brandenburg;;16.06.06;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;20;UW Kletzke;110;E-DIS AG
BNA0382;RWE Power AG;Kernkraft Gundremmingen ;89355;Gundremmingen;;Bayern;C;02.11.84;in Betrieb;Kernenergie;;;Kernenergie;Nein;Nein;1.288,00;Gundelfingen;380;Amprion GmbH
BNA1642;;WP Eimsheim II;67583;Guntersblum;Gemarkung Eimsheim, Flur 6, Flurst�ck 2;Rheinland-Pfalz;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;15,3;;MS;EWR Netz GmbH
BNA0383;Windpark Altmark GmbH & Co. Infrastruktur KG;;39624;G�ssefeld;;Sachsen-Anhalt;;2006;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;32;;HS;HSN Magdeburg GmbH
BNA1371;;;18273;G�strow;Glasewitzer Chausee;Mecklenburg-Vorpommern;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;20,9;;;Stadtwerke G�strow GmbH
BNA0385;Pfleiderer G�tersloh GmbH;KWK G�tersloh;33332;G�tersloh;Stadtring Nordhorn 61;Nordrhein-Westfalen;;07.09.00;in Betrieb;Biomasse;Holz;;Biomasse;Ja;Ja;12,1;Schaltanlage KWK;10;Netzgesellschaft G�tersloh mbH 
BNA0386;Mohn Media Mohndruck GmbH;Energiezentrum Mohn Media;33334;G�tersloh;Carl Bertelsmann Stra�e 161;Nordrhein-Westfalen;;28.03.94;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;25;DE000248333300101ERG0007775253543;USp. Hoch- / Mittelspannung (HS/MS);Netzgesellschaft G�tersloh mbH 
BNA0387;Breeze Two Energy GmbH & Co. KG;Windpark Hartenfelser Kopf;56244;Hachenburg;;Rheinland-Pfalz;;2006;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;26;H�chstenbach Windeinspeisung;10;KEVAG Verteilnetz GmbH
BNA0388;Mark-E AG;Biomasse-Verstromungs-Anlage;58099;Hagen;;Nordrhein-Westfalen;BVA;25.11.04;in Betrieb;Biomasse;;;Biomasse;Ja;Ja;20;U 101;110;Enervie AssetNetWork GmbH 
BNA0389;Mark-E AG;Heizkraftwerk Hagen-Kabel;58099;Hagen;;Nordrhein-Westfalen;H4/5;01.01.80;Vorl�ufig Stillgelegt (mit StA);Erdgas;;;Erdgas;Nein;Nein;230;U 101 und U 102;110;Enervie AssetNetWork GmbH 
BNA1513;HSE Windpark Haiger GmbH & Co. KG;Windpark Haiger;35708;Haiger;;Hessen;;2013;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;13,8;UW Kalteiche;30;Westnetz GmbH
BNA0390;"Umspannwerke Druxberge GmbH & Co. KG 
c/o Windstrom GmbH";;39343;Hakenstedt;;Sachsen-Anhalt;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;82,7;;HS;HSN Magdeburg GmbH
BNA1470;PROKON Regenerative Energien eG;WP Eilsleben I;39343;Hakenstedt;Lehmberg;Sachsen-Anhalt;;2000;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;16,9;UW Hakenstedt I;110;Avacon AG
BNA1471;PROKON Regenerative Energien eG;WP Eilsleben II;39343;Hakenstedt;Lehmberg;Sachsen-Anhalt;;2006;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;20;UW Hakenstedt II;110;Avacon AG
BNA1472;PROKON Regenerative Energien eG;WP Hakenstedt II;39343;Hakenstedt;Lehmberg;Sachsen-Anhalt;;2006;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;20;UW Hakenstedt II;110;Avacon AG
BNA1473;PROKON Regenerative Energien eG;WP Hakenstedt III;39343;Hakenstedt;Lehmberg;Sachsen-Anhalt;;2008;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;10;UW Hakenstedt I;110;Avacon AG
BNA1414;;;38805;Halberstadt;"1/3;2/4;8/1;11/2;11/3;11/4;12/3;12/4;29/1;29/2;2/5;72 etc.";Sachsen-Anhalt;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;18,2;;;Halberstadtwerke GmbH
BNA0391;Windpark Freyenstein-Halenbeck GmbH & Co. KG;;16945;Halenbeck;;Brandenburg;;27.11.06;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;18;;H�S/HS;50Hertz Transmission GmbH
BNA0392a;EVH GmbH;HKW Halle Trotha;6130;Halle;Dieselstra�e 141;Sachsen-Anhalt;Block A und B;27.08.05;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;97;UW Halle Dieselstra�e;110;Energieversorgung Halle Netz GmbH
BNA0392b;Heizkraftwerk Halle-Trotha GmbH;HKW Halle Trotha;6130;Halle;Brachwitzer Stra�e 23;Sachsen-Anhalt;GuD;30.01.13;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;56,1;UW Halle Nord;110;Mitteldeutsche Netzgesellschaft Strom mbH
BNA0394;;;37619;Halle;;Niedersachsen;;2003;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;19,8;;MS;Westfalen Weser Netz GmbH
BNA0395;ThyssenKrupp Steel Europe AG;Duisburg Hamborn 3;47166;Hamborn;;Nordrhein-Westfalen;Block 3;01.01.58;in Betrieb;Sonstige Energietr�ger;Kuppelprdukte der Stahl- und Kokserzeugung;;"Sonstige Energietr�ger
(nicht erneuerbar)";Nein;Ja;59;Anschluss im Werksnetz;Hochspannung (HS);tkSE AG
BNA0396;ThyssenKrupp Steel Europe AG;Duisburg Hamborn 4;47166;Hamborn;;Nordrhein-Westfalen;Block 4;01.01.76;in Betrieb;Sonstige Energietr�ger;Kuppelprdukte der Stahl- und Kokserzeugung;;"Sonstige Energietr�ger
(nicht erneuerbar)";Nein;Ja;101;Anschluss im Werksnetz;Hochspannung (HS);tkSE AG
BNA0397;ThyssenKrupp Steel Europe AG;Duisburg Hamborn 5;47166;Hamborn;;Nordrhein-Westfalen;Block 5;01.01.03;in Betrieb;Sonstige Energietr�ger;Kuppelprdukte der Stahl- und Kokserzeugung;;"Sonstige Energietr�ger
(nicht erneuerbar)";Nein;Ja;225;Anschluss im Werksnetz;Hochspannung (HS);tkSE AG
BNA0398;MVR M�llverwertung Rugenberger Damm GmbH & Co. KG;MVR M�llverwertung Rugenberger Damm GmbH & Co. KG;21129;Hamburg;Rugenberger Damm 1;Hamburg;;12.08.99;in Betrieb;Abfall;;;Abfall;Nein;Ja;24;UW Neuhof;25;Stromnetz Hamburg GmbH
BNA0399;M�llverwertung Borsigstra�e GmbH;M�llverwertung Borsigstra�e MVB;22113;Hamburg;Borsigstra�e 3;Hamburg;;16.09.05;in Betrieb;Biomasse;Holzhackschnitzel;;Biomasse;Ja;Ja;20;Billbrook  KS 80121 und Horn  KS 80128 ;110;Stromnetz Hamburg GmbH
BNA0400;Vattenfall Hamburg W�rme GmbH;GuD Tiefstack;22113;Hamburg;Andreas-Meyer-Stra�e 8;Hamburg;GuD Tiefstack;02.11.09;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;127;Tiefstack;110;Stromnetz Hamburg GmbH
BNA0401;ADM Hamburg Aktiengesellschaft;Heizkraftwerk;21107;Hamburg;Nippoldstr. 117;Hamburg;HKW;01.07.93;in Betrieb;Erdgas;Erdgas;Biogas;Erdgas;Nein;Ja;22,5;Nr. 147190;25;Stromnetz Hamburg GmbH
BNA1673;Vattenfall Heizkraftwerk Moorburg GmbH;Moorburg A;21079;Hamburg;Moorburger Schanze 2;Hamburg;A;31.08.15;in Betrieb;Steinkohle;Steinkohle;Heiz�l, leicht;Steinkohle;Nein;Ja;800;;380;50Hertz Transmission GmbH
BNA0402;Vattenfall Hamburg W�rme GmbH;Tiefstack;22113;Hamburg;Andreas-Meyer-Stra�e 8;Hamburg;Tiefstack;01.03.93;in Betrieb;Steinkohle;;;Steinkohle;Nein;Ja;194;Tiefstack;110;Stromnetz Hamburg GmbH
BNA1558;Vattenfall Heizkraftwerk Moorburg GmbH;Moorburg B;21079;Hamburg;Moorburger Schanze 2;Hamburg;B;28.02.15;in Betrieb;Steinkohle;Steinkohle;Heiz�l, leicht;Steinkohle;Nein;Ja;800;;380;50Hertz Transmission GmbH
BNA0405a;;;21129;Hamburg;;Hamburg;;2009;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12;;MS;Stromnetz Hamburg GmbH
BNA0405b;Windpark GmbH & Co. Hamburg KG;Windpark Hamburg;21129;Hamburg;;Hamburg;;06.08.09;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;nein;12;UW Altenwerder, KS 81871;10;Stromnetz Hamburg GmbH
BNA0406;;;21039;Hamburg;;Schleswig-Holstein;;1995;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12,2;;MS;Stromnetz Hamburg GmbH
BNA0407;Enertec Hameln GmbH;Enertec Hameln;31789;Hameln;;Niedersachsen;Linien 1,3,4;07.10.13;in Betrieb;Abfall;Abfall, biologisch abbaubarer Anteil von Abf�llen aus Haushalten und Industrie;;Abfall;Nein;ja;13,2;UW Afferde;Hochspannung (HS);Westfalen Weser Netz GmbH
BNA0408;Enertec Hameln GmbH;Enertec Hameln;31789;Hameln;;Niedersachsen;Block 7;01.04.02;in Betrieb;Biomasse;Altholz;;Biomasse;Ja;Nein;14,5;UW Afferde;30;Westfalen Weser Netz GmbH
BNA0409;Windpark Hamersen GmbH & Co. KG;;27419;Hamersen;;Niedersachsen;;2007;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;18;;HS/MS;EWE NETZ GmbH
BNA1148;MHB Hamm Betriebsf�hrungsgesellschaft mbH;MVA Hamm;59075;Hamm;Am Lausbach 2;Nordrhein-Westfalen;;13.02.86;in Betrieb;Abfall;Abfall;Heiz�l EL;Abfall;Nein;ja;14,6;UW Bockum-H�vel;110 / 10;Westnetz GmbH
BNA0410;Trianel Gaskraftwerk Hamm GmbH & Co. KG ;Trianel Gaskraftwerk ;59071;Hamm;Trianelstra�e 1;Nordrhein-Westfalen;Block 10;01.03.08;in Betrieb;Erdgas;;;Erdgas;Nein;Nein;417,1;SA Geithe;H�chstspannung (H�S);Amprion GmbH
BNA0411;Trianel Gaskraftwerk Hamm GmbH & Co. KG ;Trianel Gaskraftwerk ;59071;Hamm;Trianelstra�e 1;Nordrhein-Westfalen;Block 20;01.03.08;in Betrieb;Erdgas;;;Erdgas;Nein;Nein;420,9;SA Geithe;H�chstspannung (H�S);Amprion GmbH
BNA0413c;RWE Generation SE;Westfalen;59071;Hamm-Uentrop;;Nordrhein-Westfalen;E;02.07.14;in Betrieb;Steinkohle;;;Steinkohle;Nein;Nein;763,7;Uentrop (380kV), Lippborg (110kV) und Unna (110kV);380, 110;Amprion GmbH, Westnetz GmbH
BNA0416;Denker & Wulf AG;Windpark Handewitt;24983;Handewitt;;Schleswig-Holstein;;1996;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,8;;MS;Schleswig-Holstein Netz AG 
BNA1786;;WP Hamer-Steenfeld / Projektnummer: 44666;25557;Hanerau-Hademarschen;Gemarkung Hademarschen, Flur 1, Flurst�ck 18;Schleswig-Holstein;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;19,2;;;
BNA1552;Windpark Hangen-Weisheim GmbH & Co. KG;;55234;Hangen-Weisheim;;Rheinland-Pfalz;;2013;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10;UA Gundersheim;20;EWR Netz GmbH
BNA0417;EEW Energy from Waste Hannover GmbH;EEW Energy from Waste Hannover GmbH;30659;Hannover;;Niedersachsen;Hannover;01.06.05;in Betrieb;Abfall;"Abfall, 
biol. abbaubarer Anteil von Abf�llen aus Haushalten und Industrie";;Abfall;Nein;Nein;22,5;Umspannwerk Hannover, Leitung 121, Feld E17;110;Avacon AG
BNA0418;enercity AG;GKL;30169;Hannover;;Niedersachsen;GKL;05.11.98;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;230;UW-Linden;110;enercity Netzgesellschaft mbH 
BNA0419;enercity AG;KWH;30419;Hannover;;Niedersachsen;B;01.04.75;Vorl�ufig Stillgelegt (mit StA);Erdgas;;;Erdgas;Nein;Ja;102;UW-Leinhausen;110;enercity Netzgesellschaft mbH 
BNA1810;Exxon Mobil Production Deutschland GmbH;;30659;Hannover;Riethorst 12;Niedersachsen;;31.07.14;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;30,2;UW Sage;20;EWE Netz GmbH
BNA0420;enercity AG;GKH;30419;Hannover;;Niedersachsen;Block1;26.01.89;in Betrieb;Steinkohle;;;Steinkohle;Nein;Ja;136;UW-St�cken;110;enercity Netzgesellschaft mbH 
BNA0421;enercity AG;GKH;30419;Hannover;;Niedersachsen;Block2;21.06.89;in Betrieb;Steinkohle;;;Steinkohle;Nein;Ja;136;UW-St�cken;110;enercity Netzgesellschaft mbH 
BNA1629;;Windpark Storbeck;39606;Hansestadt Osterburg;Gemarkung Storbeck, Flur 2, Flurst�ck 13/5;Sachsen-Anhalt;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;23;;HS;HSN Magdeburg GmbH
BNA1772;;Windpark Walsleben Goldbeck;39606;Hansestadt Osterburg;Gemarkung Walsleben, Flur 4, Flurst�ck 3/5;Sachsen-Anhalt;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;21,3;;;
BNA0422;Uniper Kraftwerke GmbH ;Happurg;91230;Happurg;Haupstra�e 26;Bayern;Happurg;01.01.58;Sonderfall;Pumpspeicher;;;Pumpspeicher;Nein;Nein;160;Schaltanlage vor Ort;110;Bayernwerk AG
BNA0423;WP Schwanebeck u. Wulferstedt Infrastruktur GbR;Windparks Schwanebeck und Wulferstedt;38829;Harsleben;;Sachsen-Anhalt;;2003;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;30;UW Harsleben;HS;HSN Magdeburg GmbH
BNA0424;"Windpark Wegeleben GmbH & Co. KG und 
Wind Am Speckberg GmbH";Windparks Gr�ningen und Wegeleben;38829;Harsleben;;Sachsen-Anhalt;;2006;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;28;Harsleben S�d;HS;HSN Magdeburg GmbH
BNA0425;Raiffeisenwindpark Hasel�nne Flechum GmbH & Co. KG;;49740;Hasel�nne;;Niedersachsen;;1999;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;19,5;;MS;EWE NETZ GmbH
BNA1733;;B�rgerwindpark Sailersh�user Wald GmbH & Co. KG;97437;Ha�furt;Gemarkung Holzhausen Fl.Nr. 3766;Bayern;;2015;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;24;;;
BNA1149;EnBW Onshore Portfolio GmbH;Windpark Haupersweiler;66629;Haupersweiler;;Saarland;Haupersweiler;25.03.11;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;15;UW Freisen ;20;energis-Netzgesellschaft mbH
BNA1150;ENERTRAG Aktiengesellschaft;UW Flensburg Wind;24983;Haurup;"Gemarkung Haurup, 
Flur 1, Flurst�ck 17 & 41";Schleswig-Holstein;UW Flensburg Wind;2008;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;26,1;UW Flensburg Wind;110;Schleswig-Holstein Netz AG 
BNA0426;Schluchseewerk Aktiengesellschaft;H�usern;79837;H�usern;Schwarzabruck 2;Baden-W�rttemberg;H�usern;23.03.31;in Betrieb;Pumpspeicher;;;Pumpspeicher;Nein;Nein;100;Tiengen / Gurtweil;110;Amprion/Transnet BW
BNA0427;Peissenberger Kraftwerksgesellschaft mbH;Kraftwerk Hausham;83734;Hausham;;Bayern;GT 1;01.11.82;in Betrieb;Mineral�lprodukte;;;Mineral�lprodukte;Nein;Nein;23,2;UW Hausham;110;Bayernwerk AG
BNA0428;Peissenberger Kraftwerksgesellschaft mbH;Kraftwerk Hausham;83734;Hausham;;Bayern;GT 2;01.11.82;in Betrieb;Mineral�lprodukte;;;Mineral�lprodukte;Nein;Nein;23,2;UW Hausham;110;Bayernwerk AG
BNA0429;Peissenberger Kraftwerksgesellschaft mbH;Kraftwerk Hausham;83734;Hausham;;Bayern;GT 3;01.11.82;in Betrieb;Mineral�lprodukte;;;Mineral�lprodukte;Nein;Nein;23,2;UW Hausham;110;Bayernwerk AG
BNA0430;Peissenberger Kraftwerksgesellschaft mbH;Kraftwerk Hausham;83734;Hausham;;Bayern;GT 4;01.11.82;in Betrieb;Mineral�lprodukte;;;Mineral�lprodukte;Nein;Nein;23,2;UW Hausham;110;Bayernwerk AG
BNA0431a;Windpark Heckelberg-Breydin GmbH & Co. KG;Windfarm Heckelberg-Breydin;16259 und 16230;Heckelberg-Brunow und Breydin;;Brandenburg;Heckelberg-Breydin;05.09.05;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;27;UW Tuchem;110;E.DIS AG
BNA0431b;;Windfarm Heckelberg-Breydin;16259 und 16230;Heckelberg-Brunow und Breydin;;Brandenburg;Heckelberg-Breydin;2004;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;10;UW Tuchem;110;E.DIS AG
BNA1392;;;15926;Heideblick;Pilzheide;Brandenburg;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;16;;;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1393;;;15926;Heideblick;Pilzheide;Brandenburg;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;14,9;;;Mitteldeutsche Netzgesellschaft Strom mbH
BNA1395;;;15926;Heideblick;Pilzheide;Brandenburg;;2012;in Betrieb;Solare Strahlungsenergie;;;Solare Strahlungsenergie;Ja;;14,4;;;Mitteldeutsche Netzgesellschaft Strom mbH
BNA0887f;Windpark GmbH & Co. J�nickendorf KG;WP J�nickendorf;14913;Heidehof/Markendorf;;Brandenburg;;11.02.13;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;18,4;UW Sch�newalde;33;50Hertz Transmission GmbH
BNA1151;innogy SE;KWKK Heidelberg;69120;Heidelberg;Neuenheimer Feld 530;Baden-W�rttemberg;;21.12.01;in Betrieb;Erdgas;;;Erdgas;Nein;Ja;13,5;DE000277691200000000000021A129569;20;Stadtwerke Heidelberg Netze GmbH
BNA1537;innogy SE;;46359;Heiden;Heidener Str. 141;Nordrhein-Westfalen;;2012;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;12;DE0001814632500000000000000596467;30;Westnetz GmbH
BNA1292b;Sales & Solutions GmbH;IHKW Heidenheim;89522;Heidenheim;Alexanderstr. 8;Baden-W�rttemberg;BHKW-Anlage;06.11.14;in Betrieb;Erdgas;Erdgas;HEL;Erdgas;Nein;Ja;18,9;DE.00027.88952.201220080080000000001;20;Hellenstein-Energie-Logistik GmbH
BNA1592;;Windenergiepark Heidenrod GmbH;65321;Heidenrod;;Hessen;;2014;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;30,1;;HS;Westnetz GmbH
BNA0432;EnBW Energie Baden-W�rttemberg AG;Heizkraftwerk Heilbronn;74076;Heilbronn;Lichtenbergerstra�e 23;Baden-W�rttemberg;HLB 5;25.08.65;gesetzlich an Stilllegung gehindert;Steinkohle;;;Steinkohle;Nein;Nein;125;Heilbronn;110;Netze BW GmbH
BNA0433;EnBW Energie Baden-W�rttemberg AG;Heizkraftwerk Heilbronn;74076;Heilbronn;Lichtenbergerstra�e 23;Baden-W�rttemberg;HLB 6;03.07.66;gesetzlich an Stilllegung gehindert;Steinkohle;;;Steinkohle;Nein;Nein;125;Heilbronn;110;Netze BW GmbH
BNA0434;EnBW Energie Baden-W�rttemberg AG;Heizkraftwerk Heilbronn;74076;Heilbronn;Lichtenbergerstra�e 23;Baden-W�rttemberg;HLB 7;01.12.85;in Betrieb;Steinkohle;;;Steinkohle;Nein;Ja;778;Gro�gartach;380;Transnet BW GmbH
BNA1398;SWISS KRONO GmbH;Energieanlage 3;16909;Heiligengrabe;Wittstocker Chaussee 1;Brandenburg;;10.10.02;in Betrieb;Biomasse;Biomasse (Holz);;Biomasse;Ja;Ja;18,6;UW Heiligengrabe;10;E.DIS AG
BNA1152;innogy SE;Schwammenauel;52396;Heimbach;;Nordrhein-Westfalen;;01.12.38;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;14;;20;Westnetz GmbH
BNA1153;innogy SE;Heimbach;52396;Heimbach;;Nordrhein-Westfalen;;01.06.05;in Betrieb;Laufwasser;;;Laufwasser;Nein;Nein;16;;20;Westnetz GmbH
BNA0436;;;52525;Heinsberg;;Nordrhein-Westfalen;;2004;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;18;;MS;Alliander Netz Heinsberg GmbH
BNA0437;"GVK Windpark Hellenthal GmbH & Co. KG
WKA Oberreifferscheid S�d";;53940;Hellenthal;;Nordrhein-Westfalen;;2001;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;10,2;;MS;Westnetz GmbH
BNA1438;ENGIE Deutschland AG;Helmstadt;97264;Helmstadt;;Bayern;WP Helmstadt;11.05.12;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;Nein;12,5;;;Bayernwerk AG
BNA0438;EEW Energy from Waste Helmstedt GmbH;TRV Buschhaus;38350;Helmstedt;;Niedersachsen;Linie 1-3;31.03.99;in Betrieb;Abfall;"Abfall, 
biol. abbaubarer Anteil von Abf�llen aus Haushalten und Industrie";;Abfall;Nein;Nein;37,5;Umspannwerk Helmstedt, Leitung 121, Feld E17;110;Avacon AG
BNA0439;Helmstedter Revier GmbH;Buschhaus;38350;Helmstedt;;Niedersachsen;D;30.07.85;Sicherheitsbereitschaft;Braunkohle;;;Braunkohle;Nein;Nein;352;Helmstedt;380;TenneT TSO GmbH 
BNA0440;E.ON Climate & Renewables GmbH;WP Treue/Treue Ost;38350;Helmstedt;Bundesstra�e L640;Niedersachsen;;05.07.07;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;nein;15,8;DE0071373835000000E04000000093983;20;Avacon AG
BNA0441;NEIF (Merinda Windpark) GmbH & Co. KG;;38350;Helmstedt;;Niedersachsen;;2003;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;;12;;MS;Avacon AG
BNA1526;Raffinerie Heide GmbH;Kraftwerk Raffinerie Heide;25770;Hemminstedt;Meldorfer Str. 43;Schleswig-Holstein;;23.09.62;in Betrieb;Mehrere Energietr�ger;Mineral�lprodukte;Erdgas,  Raffineriegas , R�ckstands�le;Mineral�lprodukte;Nein;Ja;44,5;Umspannwerk Heide/Holstein;USp. Mittel- / Niederspannung (MS/NS);Werksnetz
BNA1501;Biomasse-Heizkraftwerk-Herbrechtingen GmbH;Bio HKW Herbrechtingen;89542;Herbrechtingen;Oskar-von-Miller-Weg 1;Baden-W�rttemberg;;01.10.04;in Betrieb;Biomasse;;;Biomasse;Ja;Ja;14;Umspannwerk Giengen;Hochspannung (HS);Netze BW GmbH
BNA0442;Mark-E AG / Statkraft Markets;Cuno Heizkraftwerk Herdecke;58313;Herdecke;;Nordrhein-Westfalen;H6;01.01.07;in Betrieb;Erdgas;;;Erdgas;Nein;Nein;417;U 106 und U 107;110;Enervie AssetNetWork GmbH 
BNA0443;RWE Power AG;Koepchenwerk;58313;Herdecke;;Nordrhein-Westfalen;Koepchenwerk;08.08.89;in Betrieb;Pumpspeicher;;;Pumpspeicher;Nein;Nein;165;Garenfeld;220;Amprion GmbH
BNA0444;K+S AG;Wintershall;36266;Heringen;;Hessen;Wintershall;20.05.09;in Betrieb;Erdgas;Erdgas;Dampf von extern aus Abfall;Erdgas;Nein;Ja;69;UW Phillippsthal;Hochspannung (HS);Avacon Netz GmbH
BNA0445;juwi Beteiligungs GmbH & Co. Naturpower 10KG ;Mehringer H�he;54317;Herl ;;Rheinland-Pfalz;;2005;in Betrieb;Windenergie (Onshore-Anlage);;;Windenergie (Onshore-Anlage);Ja;nein;11,8;UW Herl;110;Westnetz GmbH
BNA1813;STEAG Battery System GmbH;Gro�batteriesystem (GBS)-Herne;44653;Herne;Hertener Str. 16;Nordrhein-Westfalen;GBS-HE;28.08.16;in Betrieb;Sonstige Speichertechnologien;;;"Sonstige Energietr�ger
(nicht erneuerbar)";Nein;Nein;15;SA Bochum;220;Amprion GmbH
BNA0450;Steag GmbH;KW Herne;44655;Herne;Hertener Str. 16;Nordrhein-Westfalen;Herne 4;25.07.89;in Betrieb;Steinkohle;;;Steinkohle;Nein;Ja;449;220 kV Schaltanlage Bochum;220;Amprion GmbH
BNA1154;AGR Abfallentsorgungsgesellschaft Ruhrgebiet mbH;RZR Herten I;45699;Herten;Im Emscherbruch 11;Nordrhein-Westfalen;RZR I;06.01.82;in Betrieb;Abfall;;;Abfall;Nein;Ja;15,5;;Mittelspannung (MS);Hertener Stadtwerke GmbH 
